S,pA,i,SFS_i
100,0.01,230,1.0230179028065974e-6
100,0.01,231,1.0246164092317808e-6
100,0.01,232,1.0262725779967252e-6
100,0.01,233,1.0279869445657924e-6
100,0.01,234,1.0297600659046405e-6
100,0.01,235,1.0315925215194979e-6
100,0.01,236,1.0334849111203445e-6
100,0.01,237,1.0354378607854513e-6
100,0.01,238,1.0374520178442876e-6
100,0.01,239,1.0395280542635512e-6
100,0.01,240,1.0416666666674384e-6
100,0.01,241,1.0438685769465568e-6
100,0.01,242,1.0461345329015405e-6
100,0.01,243,1.0484653089054047e-6
100,0.01,244,1.0508617066023658e-6
100,0.01,245,1.0533245556346424e-6
100,0.01,246,1.0558547144023355e-6
100,0.01,247,1.0584530713277442e-6
100,0.01,248,1.0611205572082499e-6
100,0.01,249,1.0638580898005543e-6
100,0.01,250,1.066666671776037e-6
100,0.01,251,1.069547317196195e-6
100,0.01,252,1.0725010744502113e-6
100,0.01,253,1.0755290272021343e-6
100,0.01,254,1.0786322954056816e-6
100,0.01,255,1.0818120363828898e-6
100,0.01,256,1.0850694459629736e-6
100,0.01,257,1.0884057577455165e-6
100,0.01,258,1.0918222513757085e-6
100,0.01,259,1.095320244272567e-6
100,0.01,260,1.0989010989055084e-6
100,0.01,261,1.1025662228885453e-6
100,0.01,262,1.1063170704693035e-6
100,0.01,263,1.1101551441823773e-6
100,0.01,264,1.1140819964352654e-6
100,0.01,265,1.118099231306858e-6
100,0.01,266,1.1222085063405906e-6
100,0.01,267,1.126411534454045e-6
100,0.01,268,1.1307100859338778e-6
100,0.01,269,1.135105990521761e-6
100,0.01,270,1.139601139601017e-6
100,0.01,271,1.1441974884863659e-6
100,0.01,272,1.1488970588231219e-6
100,0.01,273,1.153701941103294e-6
100,0.01,274,1.158614297300151e-6
100,0.01,275,1.1636363636358819e-6
100,0.01,276,1.1687704534823832e-6
100,0.01,277,1.174018960389281e-6
100,0.01,278,1.179384361362602e-6
100,0.01,279,1.1848692200588313e-6
100,0.01,280,1.1904761904748773e-6
100,0.01,281,1.1962080205730732e-6
100,0.01,282,1.2020675561944675e-6
100,0.01,283,1.2080577451576333e-6
100,0.01,284,1.2141816415702482e-6
100,0.01,285,1.2204424103694856e-6
100,0.01,286,1.2268433321010257e-6
100,0.01,287,1.2333878079545539e-6
100,0.01,288,1.2400793650707599e-6
100,0.01,289,1.2469216621340073e-6
100,0.01,290,1.2539184952820288e-6
100,0.01,291,1.2610738043248703e-6
100,0.01,292,1.2683916793263588e-6
100,0.01,293,1.2758763675497357e-6
100,0.01,294,1.2835322807988464e-6
100,0.01,295,1.2913640031803814e-6
100,0.01,296,1.2993762993154212e-6
100,0.01,297,1.307574123030792e-6
100,0.01,298,1.3159626265631305e-6
100,0.01,299,1.324547170310764e-6
100,0.01,300,1.3333333331743995e-6
100,0.01,301,1.3423269235201271e-6
100,0.01,302,1.3515339908227567e-6
100,0.01,303,1.3609608380248077e-6
100,0.01,304,1.370614034671637e-6
100,0.01,305,1.3805004308770347e-6
100,0.01,306,1.3906271721815075e-6
100,0.01,307,1.4010017153703912e-6
100,0.01,308,1.4116318453254046e-6
100,0.01,309,1.4225256929854785e-6
100,0.01,310,1.4336917545112889e-6
100,0.01,311,1.445138911738231e-6
100,0.01,312,1.4568764540262524e-6
100,0.01,313,1.4689141016183491e-6
100,0.01,314,1.4812620306280478e-6
100,0.01,315,1.4939308997952318e-6
100,0.01,316,1.5069318791347132e-6
100,0.01,317,1.5202766807054982e-6
100,0.01,318,1.5339775915685446e-6
100,0.01,319,1.5480475096069488e-6
100,0.01,320,1.562499980334331e-6
100,0.01,321,1.5773492395313515e-6
100,0.01,322,1.592610256404228e-6
100,0.01,323,1.6082987813687438e-6
100,0.01,324,1.6244313973704396e-6
100,0.01,325,1.6410255753068648e-6
100,0.01,326,1.65809973393872e-6
100,0.01,327,1.6756733047187712e-6
100,0.01,328,1.6937668020146967e-6
100,0.01,329,1.7124018992544577e-6
100,0.01,330,1.7316015115858012e-6
100,0.01,331,1.7513898857049173e-6
100,0.01,332,1.7717926975870383e-6
100,0.01,333,1.7928371589353534e-6
100,0.01,334,1.8145521332632962e-6
100,0.01,335,1.8369682626992276e-6
100,0.01,336,1.860118106484212e-6
100,0.01,337,1.8840362927209472e-6
100,0.01,338,1.90875968783556e-6
100,0.01,339,1.9343275651819454e-6
100,0.01,340,1.960781828343176e-6
100,0.01,341,1.9881672152233457e-6
100,0.01,342,2.016531545982837e-6
100,0.01,343,2.0459259916407293e-6
100,0.01,344,2.076405371003286e-6
100,0.01,345,2.108028479415957e-6
100,0.01,346,2.140858453305888e-6
100,0.01,347,2.1749631751855877e-6
100,0.01,348,2.2104157239490437e-6
100,0.01,349,2.247294877029664e-6
100,0.01,350,2.285685670637841e-6
100,0.01,351,2.325680026296991e-6
100,0.01,352,2.3673774525906233e-6
100,0.01,353,2.410885833385261e-6
100,0.01,354,2.456322308702382e-6
100,0.01,355,2.503814279858363e-6
100,0.01,356,2.553500525268838e-6
100,0.01,357,2.6055324754985103e-6
100,0.01,358,2.6600756508189383e-6
100,0.01,359,2.717311295694594e-6
100,0.01,360,2.7774382294615613e-6
100,0.01,361,2.8406749631519934e-6
100,0.01,362,2.9072621071097975e-6
100,0.01,363,2.9774651258025373e-6
100,0.01,364,3.051577491901828e-6
100,0.01,365,3.1299243048598595e-6
100,0.01,366,3.2128664377792897e-6
100,0.01,367,3.3008053888255203e-6
100,0.01,368,3.394188683159815e-6
100,0.01,369,3.493516382907433e-6
100,0.01,370,3.599348420102813e-6
100,0.01,371,3.712313186170596e-6
100,0.01,372,3.833117498678743e-6
100,0.01,373,3.962558202506594e-6
100,0.01,374,4.101535696650682e-6
100,0.01,375,4.2510697326970596e-6
100,0.01,376,4.412317896770506e-6
100,0.01,377,4.58659726563211e-6
100,0.01,378,4.775409821404823e-6
100,0.01,379,4.980472324614675e-6
100,0.01,380,5.203751478103858e-6
100,0.01,381,5.447505380944244e-6
100,0.01,382,5.714332466277147e-6
100,0.01,383,6.007229354035763e-6
100,0.01,384,6.3296593342387166e-6
100,0.01,385,6.685633539672601e-6
100,0.01,386,7.0798072806166575e-6
100,0.01,387,7.5175945120958505e-6
100,0.01,388,8.00530401077047e-6
100,0.01,389,8.550301557581819e-6
100,0.01,390,9.161203311999388e-6
100,0.01,391,9.848106618056802e-6
100,0.01,392,0.000010622865772405
100,0.01,393,0.000011499421838864071
100,0.01,394,0.000012494197478819614
100,0.01,395,0.000013626570047878321
100,0.01,396,0.000014919438975247536
100,0.01,397,0.000016399906794815435
100,0.01,398,0.000018100097263291076
100,0.01,399,0.00002005813893457753
